week,week_index,zone_id,audit_group,engagement_volume,engagement_volume_log,campaign_exposure,late_night_share,fraud_signal_rate,failed_payment_rate,verified_channel_share,economic_stress_index,public_event_intensity,lag_1_incidents,lag_4_incidents_mean,rolling_8_incidents_mean,week_sin,week_cos,trend,expected_incidents,incidents,high_risk
2024-08-05,83,Z17,Intermediate vulnerability,1464.913567,7.290234,0.599110,0.207807,0.198257,0.106014,0.636624,0.620961,0.436017,7,4.500000,4.500000,-0.568065,-0.822984,0.535484,5.899093,3,0
2024-08-05,83,Z18,Lower vulnerability,2201.874571,7.697518,0.710386,0.155809,0.204959,0.091971,0.761786,0.435084,0.046484,18,10.500000,8.250000,-0.568065,-0.822984,0.535484,6.134365,4,0
2024-08-05,83,Z19,Higher vulnerability,3565.766913,8.179415,0.082548,0.300870,0.154107,0.074561,0.716541,0.402620,0.142163,5,3.750000,6.125000,-0.568065,-0.822984,0.535484,5.384112,2,0
2024-08-05,83,Z20,Intermediate vulnerability,2727.154704,7.911381,0.065323,0.087798,0.033098,0.045977,0.681866,0.785242,0.177707,5,3.500000,4.000000,-0.568065,-0.822984,0.535484,2.482819,1,0
2024-08-05,83,Z21,Lower vulnerability,2495.682568,7.822718,0.544767,0.267523,0.160971,0.065400,0.624932,0.152846,0.171420,3,3.250000,3.125000,-0.568065,-0.822984,0.535484,3.000323,2,0
2024-08-05,83,Z22,Higher vulnerability,1803.507835,7.498043,0.268341,0.156505,0.172091,0.064712,0.756310,0.464552,0.170131,4,15.250000,15.625000,-0.568065,-0.822984,0.535484,6.492583,4,0
2024-08-05,83,Z23,Intermediate vulnerability,2727.523164,7.911516,0.139949,0.235042,0.071307,0.022128,0.752473,0.199652,0.175130,7,8.500000,7.000000,-0.568065,-0.822984,0.535484,3.143273,6,0
2024-08-05,83,Z24,Lower vulnerability,2293.234515,7.738155,0.382959,0.239577,0.303402,0.089130,0.753584,0.358593,0.185320,4,4.000000,4.875000,-0.568065,-0.822984,0.535484,4.831231,4,0
2024-08-05,83,Z25,Higher vulnerability,2277.616549,7.731324,0.141615,0.215574,0.176478,0.083352,0.747023,0.440168,0.338277,7,10.500000,9.500000,-0.568065,-0.822984,0.535484,7.939500,12,1
2024-08-05,83,Z26,Intermediate vulnerability,2261.363920,7.724166,0.342519,0.225196,0.104857,0.082461,0.637171,0.066495,0.020795,3,7.500000,10.125000,-0.568065,-0.822984,0.535484,5.848474,8,0
2024-08-05,83,Z27,Lower vulnerability,1699.963065,7.438950,0.591007,0.284447,0.085169,0.081764,0.628649,0.856885,0.249296,3,2.250000,2.625000,-0.568065,-0.822984,0.535484,3.540891,8,0
2024-08-05,83,Z28,Higher vulnerability,1422.432440,7.260826,0.485512,0.039675,0.250934,0.035813,0.631584,0.136323,0.211758,24,10.500000,10.375000,-0.568065,-0.822984,0.535484,9.536758,4,0
2024-08-05,83,Z29,Intermediate vulnerability,3010.725896,8.010269,0.583550,0.206495,0.270335,0.100670,0.703864,0.542657,0.213942,6,3.750000,4.125000,-0.568065,-0.822984,0.535484,4.619589,7,0
2024-08-05,83,Z30,Lower vulnerability,3673.652067,8.209214,0.386534,0.221587,0.240429,0.085033,0.693287,0.487944,0.224934,5,5.250000,5.625000,-0.568065,-0.822984,0.535484,6.098815,5,0
2024-08-05,83,Z31,Higher vulnerability,1619.410871,7.390435,0.349957,0.295634,0.250598,0.125900,0.716164,0.475870,0.251955,7,5.000000,4.750000,-0.568065,-0.822984,0.535484,5.286856,1,0
2024-08-05,83,Z32,Intermediate vulnerability,1156.936402,7.054395,0.429753,0.533496,0.402167,0.099007,0.757422,0.066887,0.252364,5,6.500000,6.875000,-0.568065,-0.822984,0.535484,11.706308,12,1
2024-08-05,83,Z33,Lower vulnerability,2430.065360,7.796085,0.016107,0.141554,0.104182,0.076817,0.730573,0.860913,0.199850,11,15.000000,12.000000,-0.568065,-0.822984,0.535484,7.293053,5,0
2024-08-05,83,Z34,Higher vulnerability,2146.597040,7.672105,0.552474,0.267952,0.290214,0.086408,0.728951,0.188842,0.110814,11,9.750000,8.250000,-0.568065,-0.822984,0.535484,10.473390,7,0
2024-08-05,83,Z35,Intermediate vulnerability,1525.039765,7.330431,0.631803,0.148726,0.284991,0.110141,0.750846,0.477028,0.288757,8,6.500000,6.625000,-0.568065,-0.822984,0.535484,4.830533,8,0
2024-08-05,83,Z36,Lower vulnerability,1768.994991,7.478732,0.177183,0.340618,0.032902,0.067985,0.784138,0.631956,0.244971,6,9.250000,8.000000,-0.568065,-0.822984,0.535484,4.768426,6,0
2024-08-12,84,Z01,Higher vulnerability,2045.242393,7.623760,0.643480,0.156622,0.180538,0.082675,0.759974,0.309378,0.085158,5,4.750000,5.125000,-0.663123,-0.748511,0.541935,3.416508,2,0
2024-08-12,84,Z02,Intermediate vulnerability,2184.781603,7.689729,0.783093,0.256765,0.123651,0.066003,0.732921,0.548649,0.435243,7,4.000000,4.750000,-0.663123,-0.748511,0.541935,5.461342,8,0
2024-08-12,84,Z03,Lower vulnerability,1927.658569,7.564580,0.699711,0.260370,0.311172,0.115862,0.680602,0.349255,0.179196,1,2.000000,2.000000,-0.663123,-0.748511,0.541935,2.466467,3,0
2024-08-12,84,Z04,Higher vulnerability,2569.760340,7.851957,0.399084,0.085398,0.143752,0.078160,0.792872,0.908838,0.338935,10,15.250000,15.875000,-0.663123,-0.748511,0.541935,11.931511,10,1
2024-08-12,84,Z05,Intermediate vulnerability,2470.344850,7.812518,0.575247,0.154615,0.137826,0.059351,0.801430,0.348083,0.403742,12,6.500000,9.125000,-0.663123,-0.748511,0.541935,5.526716,5,0
2024-08-12,84,Z06,Lower vulnerability,1133.022588,7.033526,0.708960,0.189551,0.091731,0.015088,0.689880,0.342725,0.188098,0,2.000000,2.125000,-0.663123,-0.748511,0.541935,1.745100,0,0
2024-08-12,84,Z07,Higher vulnerability,1987.143674,7.594957,0.332070,0.232886,0.091453,0.076250,0.617928,0.509966,0.037955,3,5.250000,7.375000,-0.663123,-0.748511,0.541935,4.154813,2,0
2024-08-12,84,Z08,Intermediate vulnerability,2114.057608,7.656837,0.126337,0.187568,0.085467,0.036451,0.643322,0.000000,0.362376,7,7.750000,6.000000,-0.663123,-0.748511,0.541935,3.757338,2,0
2024-08-12,84,Z09,Lower vulnerability,1106.569765,7.009923,0.326861,0.203857,0.159646,0.037415,0.768474,0.352323,0.127437,2,5.000000,5.750000,-0.663123,-0.748511,0.541935,2.500024,2,0
2024-08-12,84,Z10,Higher vulnerability,1766.567642,7.477360,0.630255,0.098222,0.195064,0.054644,0.765867,0.300023,0.347446,3,4.500000,6.000000,-0.663123,-0.748511,0.541935,3.883995,3,0
2024-08-12,84,Z11,Intermediate vulnerability,1647.423558,7.407575,0.408856,0.377231,0.186540,0.128794,0.702930,0.664662,0.415236,7,8.250000,9.875000,-0.663123,-0.748511,0.541935,9.894349,10,1
2024-08-12,84,Z12,Lower vulnerability,3488.948977,8.157642,0.387886,0.367020,0.047525,0.030007,0.749625,0.555385,0.341973,4,3.750000,5.875000,-0.663123,-0.748511,0.541935,4.409073,5,0
2024-08-12,84,Z13,Higher vulnerability,1927.695708,7.564599,0.274329,0.207362,0.657501,0.181466,0.789984,0.229743,0.146034,13,7.250000,7.375000,-0.663123,-0.748511,0.541935,16.343024,10,1
2024-08-12,84,Z14,Intermediate vulnerability,1975.841661,7.589256,0.687289,0.150580,0.248827,0.098315,0.748250,0.240090,0.096950,6,4.000000,3.250000,-0.663123,-0.748511,0.541935,4.292006,8,0
2024-08-12,84,Z15,Lower vulnerability,2946.450298,7.988696,0.570326,0.297900,0.165756,0.075786,0.789660,0.798433,0.321743,10,12.500000,9.875000,-0.663123,-0.748511,0.541935,7.121291,5,0
2024-08-12,84,Z16,Higher vulnerability,2036.261123,7.619362,0.239331,0.130673,0.089776,0.033349,0.765661,0.052643,0.238425,1,2.750000,3.250000,-0.663123,-0.748511,0.541935,1.949678,0,0
2024-08-12,84,Z17,Intermediate vulnerability,2330.803692,7.754397,0.422987,0.206941,0.289907,0.158575,0.655843,0.576910,0.049506,3,4.750000,3.875000,-0.663123,-0.748511,0.541935,6.055486,4,0
2024-08-12,84,Z18,Lower vulnerability,2542.053304,7.841121,0.755584,0.219364,0.181973,0.093484,0.674764,0.414557,0.130449,4,9.500000,8.000000,-0.663123,-0.748511,0.541935,5.508401,7,0
2024-08-12,84,Z19,Higher vulnerability,1885.956067,7.542720,0.646390,0.250456,0.203196,0.094556,0.684330,0.326744,0.356306,2,2.750000,5.000000,-0.663123,-0.748511,0.541935,4.918799,8,0
2024-08-12,84,Z20,Intermediate vulnerability,5117.601318,8.540637,0.215265,0.491088,0.353219,0.149751,0.708445,0.852408,0.100413,1,3.250000,3.250000,-0.663123,-0.748511,0.541935,7.134726,4,0
2024-08-12,84,Z21,Lower vulnerability,2619.703924,7.871198,0.453274,0.260671,0.118039,0.046211,0.687592,0.137513,0.196719,2,2.750000,3.250000,-0.663123,-0.748511,0.541935,2.336230,0,0
2024-08-12,84,Z22,Higher vulnerability,4294.356727,8.365290,0.689916,0.117052,0.271635,0.124199,0.634240,0.402821,0.189634,4,11.500000,13.500000,-0.663123,-0.748511,0.541935,10.202247,9,0
2024-08-12,84,Z23,Intermediate vulnerability,1799.943808,7.496066,0.265013,0.080050,0.164379,0.054602,0.863198,0.061040,0.292351,6,6.250000,6.750000,-0.663123,-0.748511,0.541935,2.701817,0,0
2024-08-12,84,Z24,Lower vulnerability,2275.882292,7.730562,0.619096,0.474192,0.278110,0.146460,0.620615,0.442773,0.344621,4,4.500000,5.125000,-0.663123,-0.748511,0.541935,7.534831,6,0
2024-08-12,84,Z25,Higher vulnerability,1923.408897,7.562374,0.203091,0.148335,0.122428,0.074317,0.793535,0.467074,0.148864,12,10.750000,10.125000,-0.663123,-0.748511,0.541935,6.247689,7,0
2024-08-12,84,Z26,Intermediate vulnerability,2030.662842,7.616610,0.853799,0.118981,0.282347,0.052447,0.636712,0.008882,0.242745,8,8.000000,9.125000,-0.663123,-0.748511,0.541935,8.967163,8,0
2024-08-12,84,Z27,Lower vulnerability,1529.027470,7.333041,0.841353,0.421542,0.233715,0.121303,0.662162,0.860949,0.185982,8,3.750000,3.250000,-0.663123,-0.748511,0.541935,6.329791,4,0
2024-08-12,84,Z28,Higher vulnerability,2165.159531,7.680711,0.242987,0.140159,0.142302,0.037939,0.836944,0.107339,0.289457,4,10.250000,9.500000,-0.663123,-0.748511,0.541935,5.449545,5,0
2024-08-12,84,Z29,Intermediate vulnerability,3483.824269,8.156173,0.177548,0.142800,0.125719,0.083664,0.790803,0.555066,0.228862,7,5.250000,4.375000,-0.663123,-0.748511,0.541935,3.116127,5,0
2024-08-12,84,Z30,Lower vulnerability,2632.528357,7.876080,0.892527,0.610801,0.192649,0.072403,0.702389,0.400019,0.124474,5,5.500000,5.375000,-0.663123,-0.748511,0.541935,6.215463,4,0
2024-08-12,84,Z31,Higher vulnerability,1117.156744,7.019437,0.778508,0.580222,0.378231,0.119612,0.634239,0.502430,0.183888,1,4.750000,4.500000,-0.663123,-0.748511,0.541935,7.002028,8,0
2024-08-12,84,Z32,Intermediate vulnerability,2480.279426,7.816530,0.778258,0.283982,0.216944,0.051058,0.661760,0.000000,0.056349,12,7.000000,7.375000,-0.663123,-0.748511,0.541935,7.384783,8,0
2024-08-12,84,Z33,Lower vulnerability,3247.456681,8.085935,0.533900,0.168368,0.157551,0.107757,0.724014,0.817919,0.297425,5,12.250000,11.125000,-0.663123,-0.748511,0.541935,8.044955,8,0
2024-08-12,84,Z34,Higher vulnerability,2843.596042,7.953176,0.625027,0.154705,0.420875,0.123671,0.747623,0.174893,0.011550,7,10.250000,8.000000,-0.663123,-0.748511,0.541935,12.250539,15,1
2024-08-12,84,Z35,Intermediate vulnerability,3054.682882,8.024758,0.395342,0.169837,0.069546,0.056883,0.602053,0.538064,0.011636,8,6.250000,6.750000,-0.663123,-0.748511,0.541935,3.373422,2,0
2024-08-12,84,Z36,Lower vulnerability,2110.014220,7.654924,0.602337,0.167691,0.243770,0.078173,0.638547,0.679755,0.320902,6,8.250000,8.125000,-0.663123,-0.748511,0.541935,8.231176,9,0
2024-08-19,85,Z01,Higher vulnerability,1733.442660,7.458441,0.099019,0.254681,0.259480,0.078817,0.891368,0.319728,0.301042,2,3.750000,4.750000,-0.748511,-0.663123,0.548387,3.547535,5,0
2024-08-19,85,Z02,Intermediate vulnerability,1716.605920,7.448687,0.700184,0.221801,0.199625,0.074007,0.684824,0.585796,0.000000,8,5.250000,4.625000,-0.748511,-0.663123,0.548387,5.776427,8,0
2024-08-19,85,Z03,Lower vulnerability,1780.330419,7.485116,0.706030,0.073889,0.182233,0.069970,0.694076,0.191801,0.102313,3,2.500000,2.125000,-0.748511,-0.663123,0.548387,1.465807,0,0
2024-08-19,85,Z04,Higher vulnerability,2519.390510,7.832169,0.373371,0.181982,0.204348,0.099150,0.739066,0.741826,0.305299,10,13.750000,14.250000,-0.748511,-0.663123,0.548387,13.834517,15,1
2024-08-19,85,Z05,Intermediate vulnerability,2473.233474,7.813686,0.709750,0.238400,0.167435,0.038466,0.685237,0.341623,0.040139,5,6.750000,8.625000,-0.748511,-0.663123,0.548387,5.235359,4,0
2024-08-19,85,Z06,Lower vulnerability,1426.828189,7.263910,0.515979,0.234100,0.151523,0.053183,0.738354,0.250746,0.326825,0,1.250000,1.500000,-0.748511,-0.663123,0.548387,2.024005,1,0
2024-08-19,85,Z07,Higher vulnerability,2087.697520,7.644296,0.078826,0.237109,0.027344,0.072626,0.731168,0.469952,0.177199,2,4.250000,6.750000,-0.748511,-0.663123,0.548387,3.094630,2,0
2024-08-19,85,Z08,Intermediate vulnerability,2022.995613,7.612829,0.410847,0.168407,0.093366,0.042804,0.746020,0.040693,0.024215,2,6.750000,5.625000,-0.748511,-0.663123,0.548387,2.567312,4,0
2024-08-19,85,Z09,Lower vulnerability,2343.191479,7.759696,0.755582,0.421397,0.406849,0.123157,0.669645,0.427996,0.137375,2,3.750000,5.000000,-0.748511,-0.663123,0.548387,7.048502,17,1
2024-08-19,85,Z10,Higher vulnerability,2654.560780,7.884411,0.186697,0.083530,0.068866,0.051358,0.708910,0.385108,0.008965,3,4.500000,5.500000,-0.748511,-0.663123,0.548387,2.989433,1,0
2024-08-19,85,Z11,Intermediate vulnerability,2313.774802,7.747068,0.688433,0.313393,0.419434,0.125434,0.624994,0.611333,0.000000,10,8.250000,9.500000,-0.748511,-0.663123,0.548387,15.278325,16,1
2024-08-19,85,Z12,Lower vulnerability,1544.495766,7.343100,0.355535,0.357679,0.109002,0.057660,0.751388,0.476030,0.255729,5,4.500000,5.000000,-0.748511,-0.663123,0.548387,4.376049,4,0
2024-08-19,85,Z13,Higher vulnerability,2654.539017,7.884403,0.617963,0.219326,0.134488,0.072351,0.703184,0.138895,0.173080,10,8.250000,7.500000,-0.748511,-0.663123,0.548387,4.777875,3,0
2024-08-19,85,Z14,Intermediate vulnerability,2357.082579,7.765604,0.429245,0.110535,0.217801,0.077780,0.707836,0.223234,0.157050,8,5.500000,3.875000,-0.748511,-0.663123,0.548387,4.354335,3,0
2024-08-19,85,Z15,Lower vulnerability,3281.684995,8.096417,0.743819,0.294659,0.222462,0.097526,0.640873,0.746961,0.277420,5,13.000000,9.375000,-0.748511,-0.663123,0.548387,8.384208,13,1
2024-08-19,85,Z16,Higher vulnerability,1272.759958,7.149728,0.652207,0.129923,0.199052,0.060471,0.724529,0.050990,0.299719,0,1.500000,2.500000,-0.748511,-0.663123,0.548387,2.165044,1,0
2024-08-19,85,Z17,Intermediate vulnerability,1481.164659,7.301259,0.315211,0.121077,0.214874,0.100022,0.655634,0.626369,0.000000,4,5.250000,3.500000,-0.748511,-0.663123,0.548387,4.376180,4,0
2024-08-19,85,Z18,Lower vulnerability,2339.663928,7.758190,0.049135,0.177707,0.066448,0.060980,0.723215,0.465027,0.081188,7,9.500000,8.250000,-0.748511,-0.663123,0.548387,4.035442,5,0
2024-08-19,85,Z19,Higher vulnerability,1465.988074,7.290967,0.479447,0.277668,0.056123,0.049722,0.658103,0.264328,0.244587,8,4.000000,4.500000,-0.748511,-0.663123,0.548387,3.830894,8,0
2024-08-19,85,Z20,Intermediate vulnerability,3695.705407,8.215197,0.356923,0.202247,0.234303,0.089813,0.724060,0.754001,0.220196,4,3.500000,3.375000,-0.748511,-0.663123,0.548387,4.284555,7,0
2024-08-19,85,Z21,Lower vulnerability,1365.963678,7.220347,0.647725,0.130504,0.139001,0.063725,0.671788,0.031730,0.244852,0,2.250000,2.500000,-0.748511,-0.663123,0.548387,1.629038,1,0
2024-08-19,85,Z22,Higher vulnerability,1406.821235,7.249799,0.267130,0.267625,0.118530,0.054892,0.728865,0.385706,0.133242,9,7.500000,12.250000,-0.748511,-0.663123,0.548387,5.870505,1,0
2024-08-19,85,Z23,Intermediate vulnerability,1425.725114,7.263137,0.323893,0.190338,0.253312,0.084678,0.685238,0.059309,0.160065,0,4.500000,5.750000,-0.748511,-0.663123,0.548387,2.863657,5,0
2024-08-19,85,Z24,Lower vulnerability,2871.184238,7.962828,0.413851,0.138454,0.194471,0.077231,0.691772,0.417902,0.058627,6,4.750000,5.625000,-0.748511,-0.663123,0.548387,3.959538,6,0
2024-08-19,85,Z25,Higher vulnerability,2424.456502,7.793775,0.427959,0.083828,0.230745,0.078746,0.716554,0.343340,0.333149,7,8.500000,9.625000,-0.748511,-0.663123,0.548387,7.513622,4,0
2024-08-19,85,Z26,Intermediate vulnerability,1688.458252,7.432163,0.576913,0.305258,0.085765,0.019263,0.662293,0.015520,0.169276,8,5.500000,8.500000,-0.748511,-0.663123,0.548387,5.693719,7,0
2024-08-19,85,Z27,Lower vulnerability,3645.889483,8.201630,0.596102,0.362950,0.245150,0.115871,0.684453,0.868567,0.212740,4,4.750000,3.250000,-0.748511,-0.663123,0.548387,6.448059,16,1
2024-08-19,85,Z28,Higher vulnerability,1932.655366,7.567167,0.514145,0.140083,0.289774,0.065100,0.680201,0.111444,0.343089,5,10.000000,9.375000,-0.748511,-0.663123,0.548387,9.317011,17,1
2024-08-19,85,Z29,Intermediate vulnerability,3596.769142,8.188069,0.555539,0.375534,0.327919,0.102335,0.731396,0.586208,0.305076,5,5.750000,4.625000,-0.748511,-0.663123,0.548387,6.377671,4,0
2024-08-19,85,Z30,Lower vulnerability,2973.065519,7.997685,0.100083,0.336017,0.134341,0.072834,0.715811,0.403901,0.245207,4,4.500000,4.750000,-0.748511,-0.663123,0.548387,4.397429,4,0
2024-08-19,85,Z31,Higher vulnerability,4209.029425,8.345225,0.287351,0.172936,0.268783,0.090177,0.741678,0.419975,0.228103,8,5.750000,5.125000,-0.748511,-0.663123,0.548387,5.249954,2,0
2024-08-19,85,Z32,Intermediate vulnerability,1896.080238,7.548071,0.373522,0.396582,0.180795,0.067498,0.725192,0.000000,0.220562,8,6.750000,7.250000,-0.748511,-0.663123,0.548387,6.798202,4,0
2024-08-19,85,Z33,Lower vulnerability,2540.379409,7.840462,0.630962,0.373552,0.177350,0.097248,0.633460,0.719652,0.166557,8,9.000000,10.250000,-0.748511,-0.663123,0.548387,9.341983,8,0
2024-08-19,85,Z34,Higher vulnerability,2079.835005,7.640525,0.464905,0.093689,0.287507,0.091736,0.729879,0.173503,0.151008,15,12.250000,8.625000,-0.748511,-0.663123,0.548387,9.628963,5,0
2024-08-19,85,Z35,Intermediate vulnerability,3421.056475,8.137997,0.402608,0.139308,0.319058,0.138672,0.730853,0.492740,0.181627,2,5.750000,6.375000,-0.748511,-0.663123,0.548387,4.868161,4,0
2024-08-19,85,Z36,Lower vulnerability,1891.142863,7.545465,0.262834,0.068055,0.310516,0.125998,0.710868,0.622909,0.420315,9,8.250000,9.000000,-0.748511,-0.663123,0.548387,9.045754,6,0
2024-08-26,86,Z01,Higher vulnerability,1599.415282,7.378018,0.753890,0.153975,0.187694,0.079287,0.672738,0.230839,0.065018,5,3.500000,4.875000,-0.822984,-0.568065,0.554839,3.270372,2,0
2024-08-26,86,Z02,Intermediate vulnerability,2116.203400,7.657851,0.384744,0.231619,0.215664,0.078552,0.763596,0.516034,0.003150,8,6.250000,5.125000,-0.822984,-0.568065,0.554839,5.601842,7,0
2024-08-26,86,Z03,Lower vulnerability,2766.240301,7.925606,0.622679,0.510342,0.268567,0.084280,0.697502,0.215750,0.138803,0,1.500000,1.750000,-0.822984,-0.568065,0.554839,2.123424,5,0
2024-08-26,86,Z04,Higher vulnerability,3754.877031,8.231077,0.650383,0.210204,0.526819,0.159084,0.663874,0.781782,0.301757,15,13.500000,14.250000,-0.822984,-0.568065,0.554839,18.000000,21,1
2024-08-26,86,Z05,Intermediate vulnerability,4010.811540,8.296998,0.516395,0.277901,0.245985,0.081693,0.707013,0.475995,0.122782,4,7.000000,7.000000,-0.822984,-0.568065,0.554839,7.811573,3,0
2024-08-26,86,Z06,Lower vulnerability,1711.735644,7.445847,0.109072,0.207204,0.269599,0.108205,0.776921,0.202025,0.239449,1,1.000000,1.375000,-0.822984,-0.568065,0.554839,2.792921,3,0
2024-08-26,86,Z07,Higher vulnerability,2619.459800,7.871105,0.679907,0.247501,0.084033,0.066244,0.753489,0.446019,0.097539,2,3.000000,6.000000,-0.822984,-0.568065,0.554839,3.258427,2,0
2024-08-26,86,Z08,Intermediate vulnerability,2114.665638,7.657125,0.647001,0.368584,0.239390,0.054415,0.753114,0.067376,0.000000,4,5.000000,5.500000,-0.822984,-0.568065,0.554839,4.415115,7,0
2024-08-26,86,Z09,Lower vulnerability,2255.091688,7.721389,0.566449,0.182786,0.298050,0.072745,0.722751,0.406039,0.267871,17,5.750000,6.250000,-0.822984,-0.568065,0.554839,5.814876,4,0
2024-08-26,86,Z10,Higher vulnerability,3148.362609,8.054955,0.149433,0.384877,0.085103,0.048695,0.746938,0.359958,0.171945,1,3.250000,5.250000,-0.822984,-0.568065,0.554839,3.487599,2,0
2024-08-26,86,Z11,Intermediate vulnerability,2795.192605,7.936014,0.323095,0.250691,0.083784,0.047707,0.657591,0.614698,0.147646,16,9.500000,10.375000,-0.822984,-0.568065,0.554839,7.175766,8,0
2024-08-26,86,Z12,Lower vulnerability,1630.206647,7.397075,0.692360,0.278323,0.304983,0.098282,0.688467,0.465435,0.091004,4,4.250000,4.250000,-0.822984,-0.568065,0.554839,6.391431,7,0
2024-08-26,86,Z13,Higher vulnerability,3065.555279,8.028310,0.810736,0.443622,0.197493,0.059876,0.699874,0.190741,0.402982,3,8.500000,7.000000,-0.822984,-0.568065,0.554839,6.300257,6,0
2024-08-26,86,Z14,Intermediate vulnerability,2350.773558,7.762925,0.127846,0.220017,0.137490,0.081102,0.709697,0.167980,0.428628,3,5.000000,4.000000,-0.822984,-0.568065,0.554839,3.681280,6,0
2024-08-26,86,Z15,Lower vulnerability,1521.923772,7.328387,0.083047,0.332303,0.207185,0.092255,0.759685,0.789127,0.199003,13,11.750000,9.875000,-0.822984,-0.568065,0.554839,7.350432,9,0
2024-08-26,86,Z16,Higher vulnerability,2429.169335,7.795716,0.579009,0.141542,0.363755,0.052366,0.803863,0.083567,0.205362,1,1.250000,2.125000,-0.822984,-0.568065,0.554839,3.388436,7,0
2024-08-26,86,Z17,Intermediate vulnerability,2693.457177,7.898952,0.060699,0.144497,0.198961,0.106141,0.784061,0.658003,0.297182,4,4.500000,3.875000,-0.822984,-0.568065,0.554839,4.655114,2,0
2024-08-26,86,Z18,Lower vulnerability,2164.618823,7.680461,0.225612,0.275066,0.178365,0.083913,0.731719,0.428845,0.205964,5,8.500000,8.250000,-0.822984,-0.568065,0.554839,5.395468,3,0
2024-08-26,86,Z19,Higher vulnerability,2317.376627,7.748622,0.662825,0.116846,0.240594,0.102341,0.642335,0.309717,0.014506,8,5.750000,4.500000,-0.822984,-0.568065,0.554839,5.703214,4,0
2024-08-26,86,Z20,Intermediate vulnerability,2447.523325,7.803240,0.177188,0.375130,0.072526,0.077184,0.767004,0.801669,0.233740,7,4.250000,3.750000,-0.822984,-0.568065,0.554839,3.412967,5,0
2024-08-26,86,Z21,Lower vulnerability,1984.307829,7.593529,0.205275,0.153873,0.503676,0.118366,0.731190,0.131352,0.142847,1,1.500000,2.125000,-0.822984,-0.568065,0.554839,4.334183,3,0
2024-08-26,86,Z22,Higher vulnerability,1537.965036,7.338865,0.411665,0.327119,0.053906,0.012258,0.607501,0.439313,0.073858,1,4.500000,11.000000,-0.822984,-0.568065,0.554839,4.229089,2,0
2024-08-26,86,Z23,Intermediate vulnerability,1119.390419,7.021432,0.485952,0.190975,0.296747,0.079772,0.805672,0.140648,0.294109,5,4.500000,5.875000,-0.822984,-0.568065,0.554839,3.950366,2,0
2024-08-26,86,Z24,Lower vulnerability,1721.301953,7.451417,0.516457,0.248589,0.070068,0.060885,0.694811,0.334457,0.126999,6,5.000000,4.625000,-0.822984,-0.568065,0.554839,2.879568,1,0
2024-08-26,86,Z25,Higher vulnerability,2172.729848,7.684200,0.562766,0.296158,0.248665,0.109170,0.700455,0.420187,0.303265,4,7.500000,9.250000,-0.822984,-0.568065,0.554839,9.022683,12,1
2024-08-26,86,Z26,Intermediate vulnerability,1777.274340,7.483399,0.188506,0.158120,0.202065,0.040035,0.743198,0.000000,0.009630,7,6.500000,8.125000,-0.822984,-0.568065,0.554839,5.783860,4,0
2024-08-26,86,Z27,Lower vulnerability,2560.086148,7.848187,0.510751,0.360809,0.255093,0.097232,0.680407,0.845354,0.057777,16,7.750000,4.750000,-0.822984,-0.568065,0.554839,7.169039,4,0
2024-08-26,86,Z28,Higher vulnerability,2689.885328,7.897626,0.535790,0.291690,0.324437,0.080535,0.706792,0.082705,0.292687,17,12.500000,10.250000,-0.822984,-0.568065,0.554839,13.818145,12,1
2024-08-26,86,Z29,Intermediate vulnerability,2153.363671,7.675251,0.296609,0.119851,0.243843,0.120961,0.710002,0.524238,0.219346,4,5.500000,4.875000,-0.822984,-0.568065,0.554839,3.734731,1,0
2024-08-26,86,Z30,Lower vulnerability,2272.584792,7.729113,0.543871,0.448962,0.170921,0.075289,0.690595,0.445072,0.037108,4,4.500000,5.125000,-0.822984,-0.568065,0.554839,4.820993,3,0
2024-08-26,86,Z31,Higher vulnerability,1452.598085,7.281797,0.270582,0.074481,0.265302,0.077653,0.708428,0.538299,0.228162,2,4.500000,4.625000,-0.822984,-0.568065,0.554839,3.629494,3,0
2024-08-26,86,Z32,Intermediate vulnerability,1312.873763,7.180735,0.306362,0.489931,0.133832,0.032161,0.784424,0.000000,0.267326,4,7.250000,7.375000,-0.822984,-0.568065,0.554839,5.236376,4,0
2024-08-26,86,Z33,Lower vulnerability,2393.536376,7.780945,0.706219,0.441577,0.078739,0.061764,0.622827,0.782457,0.387680,8,8.000000,10.500000,-0.822984,-0.568065,0.554839,8.395008,5,0
2024-08-26,86,Z34,Higher vulnerability,1492.334729,7.308767,0.327123,0.072876,0.138587,0.049124,0.728375,0.172916,0.187598,5,9.500000,8.500000,-0.822984,-0.568065,0.554839,5.159463,4,0
2024-08-26,86,Z35,Intermediate vulnerability,3469.187940,8.151964,0.326603,0.146509,0.098848,0.014159,0.700957,0.489065,0.217001,4,5.500000,5.875000,-0.822984,-0.568065,0.554839,2.868415,4,0
2024-08-26,86,Z36,Lower vulnerability,1405.657952,7.248972,0.849033,0.356747,0.161851,0.093292,0.596363,0.690957,0.182199,6,6.750000,8.375000,-0.822984,-0.568065,0.554839,7.350587,7,0
2024-09-02,87,Z01,Higher vulnerability,1681.805724,7.428218,0.695361,0.448878,0.243582,0.066144,0.626832,0.269909,0.175868,2,3.500000,4.500000,-0.885456,-0.464723,0.561290,4.577897,4,0
